stop_id,stop_name,stop_desc,stop_lat,stop_lon
8498,"Clinceni","Soseaua Ordoreanu (Clinceni), Ilfov",44.376337,25.938059
8503,"Centru Social","DC 125, Ilfov",44.372662,25.926733
8496,"Aerodrom","DC 125, Ilfov",44.365873,25.913199
8504,"Biserica","Str. Bisericii, Ilfov",44.361042,25.896594
8505,"Tudor Vladimirescu","Str.T.Vladimirescu (Ordoreanu), Ilfov",44.364006,25.892467
8364,"Ordoreanu","DC 125, Ilfov",44.36161,25.887423
8497,"Aerodrom","DC 125, Ilfov",44.366004,25.913579
8506,"Centru Social","DC 125, Ilfov",44.372937,25.927366
6799,"Strada Principala","Strada Principala (DJ 401A), Ilfov",44.381668,25.938176
6800,"Biserica Slobozia","Str.Sabarului, Ilfov",44.380994,25.935087
6801,"Strada Sabarului Nr. 155","Str.Sabarului, Ilfov",44.384848,25.931213
6798,"Gradinita Nr. 2","Str.Sabarului, Ilfov",44.386517,25.929812
6095,"Cimitir Caltuna","Str. Ciocarliei (Clinceni), Ilfov",44.389154,25.934112
6236,"Ciocarliei 79","Str. Ciocarliei (Clinceni), Ilfov",44.390963,25.93948
6094,"Scoala Olteni","Str. Ciorogarlei (Sat Olteni), Ilfov",44.3933,25.948587
6770,"Strada Ciorogarlei","Str. Ciorogarlei (Sat Olteni), Ilfov",44.396629,25.946039
6240,"Crizantemelor","Str. Putul Olteni (Sat Olteni), Ilfov",44.398992,25.949955
6783,"Putul Olteni","Str. Putul Olteni (Sat Olteni), Ilfov",44.40304,25.957693
7283,"I.A.I. Magurele","Sos. Magurele, Ilfov",44.376016,26.046478
7149,"Livezii","Sos. Magurele, Ilfov",44.373709,26.045136
6055,"Cimitirul Magurele","Sos. Magurele, Ilfov",44.371545,26.04383
6183,"Constructorilor","Sos. Magurele, Ilfov",44.36916,26.042386
6851,"Rocon","Sos. Magurele, Ilfov",44.365268,26.04009
7282,"Pasaj C.F.R Magurele","Sos. Magurele, Ilfov",44.361767,26.038104
7279,"Atomistilor 94","Str. Atomistilor, Ilfov",44.354538,26.033717
7278,"Facultatea de Fizica","Str. Atomistilor, Ilfov",44.349383,26.032936
6021,"A.C.R.","Str. Atomistilor, Ilfov",44.34845,26.029138
7497,"Pod Ciorogarla","DC 19, Ilfov",44.342439,26.021207
6498,"Dumitrana","DC 19, Ilfov",44.327439,26.003175
6593,"S.C. Ispas Marin","DC 19, Ilfov",44.324213,25.999043
6496,"Scoala Generala","DC 20, Ilfov",44.322924,25.997771
6127,"Sat Dumitrana","DC 20, Ilfov",44.324739,25.994097
8636,"Liliacului","DC 20, Ilfov",44.326671,25.990975
6184,"Pruni","DC 20, Ilfov",44.329661,25.988975
8637,"Liliacului","DC 20, Ilfov",44.32626,25.991604
6128,"Sat Dumitrana","DC 20, Ilfov",44.324507,25.994336
6495,"Scoala Generala","DC 19, Ilfov",44.322792,25.997752
6592,"S.C. Ispas Marin","DC 19, Ilfov",44.324251,25.999247
6494,"Dumitrana","DC 19, Ilfov",44.327278,26.003017
7498,"Pod Ciorogarla","DC 19, Ilfov",44.342458,26.02097
6492,"Bufet","DC 19, Ilfov",44.343628,26.027142
6490,"A.C.R.","DC 19, Ilfov",44.347898,26.029017
6013,"Magurele Facultatea de Fizica","Str. Atomistilor, Ilfov",44.349256,26.032936
6011,"Atomistilor 45","Str. Atomistilor, Ilfov",44.354797,26.033935
6012,"Pasaj C.F.R Magurele","Sos. Magurele, Ilfov",44.362134,26.038414
6850,"Rocon","Sos. Magurele, Ilfov",44.365556,26.040385
6057,"Cimitirul Magurele","Sos. Magurele, Ilfov",44.371595,26.043912
7143,"Livezii","Sos. Magurele, Ilfov",44.373936,26.045365
6017,"I.A.I. Magurele","Sos. Magurele, Ilfov",44.37594,26.0465
8511,"Inului","DJ 401A, Ilfov",44.345464,26.036472
8761,"Urlatoarea","DC 101, Ilfov",44.343475,26.041736
8762,"Raurilor","DC 101, Ilfov",44.34096,26.040912
8763,"Sonde","DC 101, Ilfov",44.316694,26.020553
8764,"11 Iunie","DC 101, Ilfov",44.314302,26.018361
8851,"Asan","DC101, Ilfov",44.310478,26.016538
8766,"Primaria Darasti","Str. Unirea Principatelor, Ilfov",44.308922,26.017506
8767,"Magazin","Str. Arges, Ilfov",44.306228,26.013631
8768,"Arges","Str. Arges, Ilfov",44.304312,26.011501
8769,"1 Decembrie 1918","Str. Unirea Principatelor, Ilfov",44.303114,26.013729
8770,"Statia de Apa","Str. Unirea Principatelor, Ilfov",44.305684,26.020862
8771,"Unirea Principatelor","Str. Unirea Principatelor, Ilfov",44.307819,26.021123
8832,"Mihai Eminescu","Str.Mihai Eminescu (Darasti), Ilfov",44.306969,26.023599
8772,"Darasti","Str.Mihai Eminescu (Darasti), Ilfov",44.307345,26.027979
8833,"Mihai Eminescu","Str.Mihai Eminescu (Darasti), Ilfov",44.306946,26.023688
8834,"Unirea Principatelor","Str. Unirea Principatelor, Ilfov",44.307575,26.021132
8835,"Statia de Apa","Str. Unirea Principatelor, Ilfov",44.304748,26.019074
8836,"1 Decembrie 1918","Str. Unirea Principatelor, Ilfov",44.302848,26.012771
8837,"Arges","Str. Arges, Ilfov",44.305595,26.012849
8838,"Magazin","Str. Arges, Ilfov",44.307035,26.014488
8839,"Primaria Darasti","Str.1 Decembrie 1918 (Darasti), Ilfov",44.308902,26.017541
8852,"Asan","DC101, Ilfov",44.310702,26.016346
8774,"11 Iunie","DC 101, Ilfov",44.314559,26.018598
8775,"Sonde","DC 101, Ilfov",44.316959,26.020937
8776,"Raurilor","DC 101, Ilfov",44.34065,26.040856
8606,"Urlatoarea","DJ 401A, Ilfov",44.343599,26.041587
8607,"Inului","DJ 401A, Ilfov",44.345945,26.035626
8510,"Constructorilor","Sos. Magurele, Ilfov",44.36986,26.042898
8512,"Urlatoare","DJ 401A, Ilfov",44.343039,26.043084
8608,"Parc","DJ 401A, Ilfov",44.341072,26.050542
8609,"Fabricii","DJ 401A, Ilfov",44.338142,26.05747
8875,"Craitelor","Str. Mierlari",44.336473,26.061946
8874,"Mierlari","Str. Mierlari",44.33423,26.064597
8872,"Gradinita cu program prelungit","Str. Odai, Ilfov",44.337724,26.069393
10418,"Proda","Str. Odai, Ilfov",44.340444,26.073437
8873,"C.F.R. Centura","Str. Odai",44.342617,26.080623
7598,"C.F.R. Progresul","Sos. Giurgiului, Bucuresti",44.368637,26.088979
8876,"Policlinica","Str. Morii",44.331945,26.07598
8601,"Morii","Str. Mierlari, Ilfov",44.332493,26.070909
8602,"Mierlari","Str. Mierlari, Ilfov",44.333746,26.065509
8877,"Craitelor","Str. Mierlari",44.336998,26.061087
8603,"Fabricii","DJ 401A, Ilfov",44.338556,26.056625
8604,"Parc","DJ 401A, Ilfov",44.341393,26.049795
8671,"Calea Bucuresti 1","DJ 601, Ilfov",44.439031,25.943761
8672,"Calea Bucuresti 2","DJ 601, Ilfov",44.439419,25.929845
8673,"Calea Bucuresti 3","DJ 601, Ilfov",44.440568,25.916436
8674,"Benzinarie","DJ 601, Ilfov",44.442367,25.896949
8675,"Gradinari","DJ 601, Ilfov",44.443549,25.891003
8676,"Complex Comercial","DJ 601, Ilfov",44.443499,25.884259
8677,"Camin Cultural","DJ 602, Ilfov",44.442247,25.875649
8678,"Manastirea Samurcasesti","DJ 602, Ilfov",44.43818,25.875947
8679,"Pod Darvari","DJ 602, Ilfov",44.432139,25.877524
8681,"Tineretului","DJ 602, Ilfov",44.425033,25.878221
8682,"1 Martie","DJ 602, Ilfov",44.422965,25.878398
8683,"Barbu Lautaru","DJ 602, Ilfov",44.420479,25.877277
8861,"Biobaza Darvari","DJ 602, Ilfov",44.419594,25.872956
8862,"Biobaza Darvari","DJ 602, Ilfov",44.419595,25.873212
8684,"Barbu Lautaru","DJ 602, Ilfov",44.420483,25.877545
8685,"1 Martie","DJ 602, Ilfov",44.423162,25.878474
8680,"Tineretului","DJ 602, Ilfov",44.425819,25.878231
8686,"Pod Darvari","DJ 602, Ilfov",44.43231,25.877582
8687,"Manastirea Samurcasesti","DJ 602, Ilfov",44.437867,25.876059
8688,"Camin Cultural","DJ 601, Ilfov",44.442867,25.876348
8689,"Complex Comercial","DJ 601, Ilfov",44.443475,25.884662
8690,"Gradinari","DJ 601, Ilfov",44.44331,25.891714
8691,"Benzinarie","DJ 601, Ilfov",44.442231,25.897101
8692,"Calea Bucuresti 3","DJ 601, Ilfov",44.440369,25.91726
8693,"Calea Bucuresti 2","DJ 601, Ilfov",44.439709,25.924683
8694,"Calea Bucuresti 1","DJ 601, Ilfov",44.439448,25.928533
8359,"Pasaj","DJ 601A, Ilfov",44.455948,25.952842
8360,"Posta","DJ 601A, Ilfov",44.458901,25.947255
8361,"Complex","DJ 601A, Ilfov",44.461743,25.943414
8853,"Micsunelelor","DC143, Ilfov",44.468374,25.945671
8369,"Cicoarei","DC 143, Ilfov",44.471723,25.943645
8370,"Cimitirul Vale","DC 143, Ilfov",44.474419,25.942024
8371,"Primaria Dragomiresti Vale","DC 143, Ilfov",44.475517,25.934329
8372,"Sanzienelor","DC 143, Ilfov",44.477229,25.932067
8509,"Ferma Zurbaua","DC 143, Ilfov",44.48272,25.923596
8395,"Ferma 4","DC 143, Ilfov",44.484172,25.921063
8362,"Nuferilor","DC 143, Ilfov",44.485995,25.917884
8351,"Zurbaua","DC 143, Ilfov",44.489252,25.912403
8373,"Nuferilor","DC 143, Ilfov",44.485834,25.918079
8394,"Ferma 4","DC 143, Ilfov",44.4843,25.920724
8508,"Ferma Zurbaua","DC 143, Ilfov",44.482448,25.923987
8374,"Sanzienelor","DC 143, Ilfov",44.476821,25.932565
8375,"Primaria Dragomiresti Vale","DC 143, Ilfov",44.475131,25.934753
8376,"Cimitirul Vale","DC 143, Ilfov",44.474415,25.941575
8377,"Cicoarei","DC 143, Ilfov",44.47136,25.943818
8854,"Micsunelelor","DC143, Ilfov",44.467934,25.945802
8363,"Complex","DJ 601A, Ilfov",44.461431,25.943773
8365,"Posta","DJ 601A, Ilfov",44.458444,25.947809
8366,"Pasaj","DJ 601A, Ilfov",44.45578,25.953604
8667,"1 Decembrie 1918","DJ 601A, Ilfov",44.463208,25.939009
8668,"Teilor","DJ 601A, Ilfov",44.465768,25.928223
8666,"Dragomiresti Deal","DJ 601A, Ilfov",44.473008,25.912604
8669,"Teilor","DJ 601A, Ilfov",44.465587,25.928678
8670,"1 Decembrie 1918","DJ 601A, Ilfov",44.463267,25.938471
6386,"Apusului","Bd. Uverturii, Bucuresti",44.444215,26.01919
8859,"Canal Arges","Bd. 1 Decembrie 1918(Chiajna)",44.44629,26.016751
6309,"Scoala de Aplicatie","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.44918,26.013517
7534,"Liceu","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.450806,26.012157
6310,"Eminescu","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.452625,26.010915
6433,"G-ral Praporgescu","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.451085,26.004859
6312,"Popasul Randunica","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.452183,25.999285
6331,"Policlinica","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.452858,25.996351
6333,"Bisericii","Str. I.L.Caragiale, Ilfov",44.454584,25.988564
6432,"Sat Dudu","Str. I.L.Caragiale, Ilfov",44.457795,25.986978
6399,"Preot Sebe Costin","Str. I.L.Caragiale, Ilfov",44.459897,25.986293
6430,"Cimitirul Chiajna","Str. I.L.Caragiale, Ilfov",44.462351,25.982249
6118,"Biserica Chiajna","Str. Eroului, Ilfov",44.461546,25.976779
6431,"Magazin Alimentar","Str. Eroului, Ilfov",44.459587,25.972732
6314,"Statuie","Str. Eroului, Ilfov",44.456894,25.967226
6337,"Chiajna","Str. Eroului, Ilfov",44.455827,25.959975
6330,"Chiajna","Str. Eroului, Ilfov",44.456033,25.961426
6316,"Statuie","Str. Eroului, Ilfov",44.456854,25.967554
6428,"Magazin Alimentar","Str. Eroului, Ilfov",44.459624,25.972946
6663,"Biserica Chiajna","Str. Eroului, Ilfov",44.461239,25.977484
6665,"Cimitirul Chiajna","Str. I.L.Caragiale, Ilfov",44.462267,25.982342
6308,"Preot Sebe Costin","Str. I.L.Caragiale, Ilfov",44.460169,25.985729
6664,"Sat Dudu","Str. I.L.Caragiale, Ilfov",44.457654,25.986935
6311,"Bisericii","Str. I.L.Caragiale, Ilfov",44.454536,25.988497
6315,"Policlinica","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.453129,25.994781
6313,"Popasul Randunica","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.451797,26.000764
6669,"G-ral Praporgescu","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.45095,26.006114
6668,"G-ral Eremia Grigorescu","Str. Al.I.Cuza, Ilfov",44.450283,26.008587
6667,"Alexandru Ioan Cuza","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.44882,26.013093
6666,"Canal Arges","Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.445881,26.017077
6843,"Izbiceni","Bd. Gloriei, Bucuresti",44.487038,26.046149
6758,"Neatarnarii","Bd. Gloriei, Bucuresti",44.485406,26.043495
6256,"Fortului","Sos. Bucuresti-Targoviste, Ilfov",44.516655,26.014053
6265,"Parc Industrial","Sos. Bucuresti-Targoviste, Ilfov",44.518643,26.011727
6281,"Parcul Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.523742,26.005585
6283,"Palatul Brancovenesc","Sos. Bucuresti-Targoviste, Ilfov",44.528622,26.00055
6041,"Primaria Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.531456,25.99775
6282,"Intrarea Noua","Sos. Bucuresti-Targoviste, Ilfov",44.533728,25.9955
6284,"IPSO","Sos. Bucuresti-Targoviste, Ilfov",44.536266,25.990219
6269,"Stadion FRF","Sos. Bucuresti-Targoviste, Ilfov",44.539412,25.983137
6185,"Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.540833,25.980051
7298,"Ferma Avicola","Sos. Bucuresti-Targoviste, Ilfov",44.544274,25.970226
7303,"Buciumeni","Sos. Bucuresti-Targoviste, Ilfov",44.547,25.965227
6915,"Drumul Razboieni","Sos. Bucuresti-Targoviste, Ilfov",44.554793,25.957227
7124,"Posta","Sos. Bucuresti-Targoviste, Ilfov",44.562571,25.948926
7567,"Liceul Dumitru Dumitrescu","Sos. Bucuresti-Targoviste, Ilfov",44.571611,25.943407
7126,"Oras Buftea","Oras Buftea, Ilfov",44.575796,25.940716
6466,"Oras Buftea","Oras Buftea, Ilfov",44.575572,25.940877
7566,"Liceul Dumitru Dumitrescu","Sos. Bucuresti-Targoviste, Ilfov",44.571436,25.943423
7128,"Posta","Sos. Bucuresti-Targoviste, Ilfov",44.562508,25.94887
7130,"Drumul Ciocanesti","Sos. Bucuresti-Targoviste, Ilfov",44.558436,25.951511
7565,"Drumul Razboieni","Sos. Bucuresti-Targoviste, Ilfov",44.554824,25.956957
7117,"Buciumeni","Sos. Bucuresti-Targoviste, Ilfov",44.546524,25.965792
7121,"Ferma Avicola","Sos. Bucuresti-Targoviste, Ilfov",44.543769,25.971455
8615,"Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.54055,25.980059
6267,"Stadion FRF","Sos. Bucuresti-Targoviste, Ilfov",44.538793,25.984092
6285,"IPSO","Sos. Bucuresti-Targoviste, Ilfov",44.536091,25.990665
6278,"Intrarea Noua","Sos. Bucuresti-Targoviste, Ilfov",44.533927,25.995206
5970,"Primaria Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.531735,25.997338
6260,"Palatul Brancovenesc","Sos. Bucuresti-Targoviste, Ilfov",44.528968,26.000095
6259,"Parcul Mogosoaia","Sos. Bucuresti-Targoviste, Ilfov",44.524066,26.005015
6271,"Parc Industrial","Sos. Bucuresti-Targoviste, Ilfov",44.518482,26.01182
6273,"Fortului","Sos. Bucuresti-Targoviste, Ilfov",44.516618,26.013959
6884,"Bd. Gloriei","Bd. Gloriei, Bucuresti",44.484176,26.041756
8721,"Piata Sudului","Sos. Berceni, Bucuresti",44.392449,26.122602
7359,"Cartierul Nou","Bd. 1 Mai (DJ 401), Ilfov",44.330745,26.172306
7494,"Oficiul Postal","Bd. 1 Mai (DJ 401), Ilfov",44.327084,26.175027
6224,"Macului","Bd. 1 Mai (DJ 401), Ilfov",44.32248,26.178582
7443,"Bufet","Bd. 1 Mai (DJ 401), Ilfov",44.320348,26.180227
7441,"Boadei","Bd. 1 Mai (DJ 401), Ilfov",44.317139,26.183386
7442,"Cofetarie","Bd. 1 Mai (DJ 401), Ilfov",44.313942,26.186854
7288,"Primaria Berceni","Bd. 1 Mai (DJ 401), Ilfov",44.3094,26.189069
6231,"Cazanului","Bd. 1 Mai (DJ 401), Ilfov",44.30437,26.189314
6230,"Berceni","Bd. 1 Mai (DJ 401), Ilfov",44.297082,26.191288
8730,"Lebedei","DJ 401, Ilfov",44.294881,26.189655
8732,"Florilor","DJ 401, Ilfov",44.288603,26.184768
8733,"Benzinarie","DJ 401, Ilfov",44.283484,26.180766
8734,"Dealul Verde","DJ 401, Ilfov",44.281837,26.17946
8736,"Moara","DJ 401, Ilfov",44.270407,26.170598
8735,"Profesor Radu","DJ 401, Ilfov",44.26075,26.167144
8737,"Biserica Vidra","DJ 401, Ilfov",44.25911,26.173945
8738,"Primaverii","DJ 401, Ilfov",44.257999,26.178642
8739,"Vidra","DJ 401, Ilfov",44.259308,26.188923
8740,"Primaverii","DJ 401, Ilfov",44.258121,26.1784
8741,"Biserica Vidra","DJ 401, Ilfov",44.259262,26.173535
8742,"Profesor Radu","DJ 401, Ilfov",44.260885,26.166904
8744,"Moara","DJ 401, Ilfov",44.270752,26.170925
8743,"Dealul Verde","DJ 401, Ilfov",44.281781,26.179508
8745,"Benzinarie","DJ 401, Ilfov",44.284329,26.18153
8746,"Florilor","DJ 401, Ilfov",44.288561,26.184813
8747,"Nuferilor","DJ 401, Ilfov",44.291339,26.186989
8748,"Lebedei","DJ 401, Ilfov",44.294933,26.189792
6229,"Berceni","Bd. 1 Mai (DJ 401), Ilfov",44.297318,26.191352
6280,"Cazanului","Bd. 1 Mai (DJ 401), Ilfov",44.304987,26.189377
7336,"Primaria Berceni","Bd. 1 Mai (DJ 401), Ilfov",44.309297,26.189147
7291,"Cofetarie","Bd. 1 Mai (DJ 401), Ilfov",44.313627,26.187174
7396,"Boadei","Bd. 1 Mai (DJ 401), Ilfov",44.316286,26.184358
7397,"Bufet","Bd. 1 Mai (DJ 401), Ilfov",44.319753,26.180795
6279,"Macului","Bd. 1 Mai (DJ 401), Ilfov",44.323083,26.178248
7493,"Oficiul Postal","Bd. 1 Mai (DJ 401), Ilfov",44.327475,26.174884
7357,"Cartierul Nou","Bd. 1 Mai (DJ 401), Ilfov",44.331312,26.171948
8612,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.392699,26.123562
6910,"Lunca Barzesti","Sos. Oltenitei, Bucuresti",44.390813,26.127979
6912,"Stadion","Sos. Oltenitei, Bucuresti",44.388566,26.133169
6911,"Soseaua Vitan Barzesti","Sos. Oltenitei, Bucuresti",44.385456,26.140608
6898,"Grigore Marin","Sos. Oltenitei, Bucuresti",44.383973,26.144454
6897,"Institutul Sf. Maria","Sos. Oltenitei, Ilfov",44.381693,26.150857
5933,"Prestige","Sos. Oltenitei, Ilfov",44.380517,26.155521
6900,"Paraul Rece","Sos. Oltenitei, Ilfov",44.379951,26.159969
6899,"Cazanesti","Sos. Oltenitei, Ilfov",44.379937,26.164146
6904,"Primaria Popesti-Leordeni","Sos. Oltenitei, Ilfov",44.379774,26.168426
6954,"Viilor","Sos. Oltenitei, Ilfov",44.377078,26.173434
7266,"Fagului","Sos. Oltenitei, Ilfov",44.374139,26.177405
6953,"Viscofil","Sos. Oltenitei, Ilfov",44.372596,26.179551
6951,"Taberei","Sos. Oltenitei, Ilfov",44.369115,26.184286
6830,"Aleea Danubiana","Al. Danubiana, Ilfov",44.364424,26.193952
6950,"Danubiana","Al. Danubiana, Ilfov",44.367142,26.19584
6949,"Soseaua Oltenitei","Al. Danubiana, Ilfov",44.364267,26.193693
6948,"Taberei","Sos. Oltenitei, Ilfov",44.368852,26.184762
6947,"Viscofil","Sos. Oltenitei, Ilfov",44.372211,26.180246
7265,"Fagului","Sos. Oltenitei, Ilfov",44.374604,26.176938
6946,"Viilor","Sos. Oltenitei, Ilfov",44.376777,26.174024
6945,"Primaria Popesti-Leordeni","Sos. Oltenitei, Ilfov",44.379607,26.169905
6944,"Cazanesti","Sos. Oltenitei, Ilfov",44.380033,26.16443
6933,"Paraul Rece","Sos. Oltenitei, Ilfov",44.380126,26.159387
5932,"Prestige","Sos. Oltenitei, Ilfov",44.380677,26.15483
6935,"Institutul Sf. Maria","Sos. Oltenitei, Ilfov",44.382069,26.150189
7509,"Romprim","Sos. Oltenitei, Bucuresti",44.383111,26.147252
6929,"Soseaua Vitan Barzesti","Sos. Oltenitei, Bucuresti",44.386692,26.138138
8610,"Stadion","Sos. Oltenitei, Bucuresti",44.389034,26.132618
6931,"Lunca Barzesti","Sos. Oltenitei, Bucuresti",44.39166,26.126475
7084,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.392392,26.124765
7020,"Amco","Calea Bucurestilor, Ilfov",44.541061,26.068782
7016,"Primaria Otopeni","Calea Bucurestilor, Ilfov",44.55002,26.069081
7015,"Icsitmua","Calea Bucurestilor, Ilfov",44.559979,26.069492
7004,"Aeroportul Henri Coanda","Calea Bucurestilor, Ilfov",44.569057,26.069955
7006,"Filan","Calea Bucurestilor, Ilfov",44.573643,26.070303
7009,"Geriatrie Otopeni","Calea Bucurestilor, Ilfov",44.57994,26.070376
7741,"C.F.R. Balotesti","DN1, Ilfov",44.587082,26.070766
8413,"Primaverii","DJ 101A, Ilfov",44.591348,26.026
8414,"Casa Tineretului","DJ 101A, Ilfov",44.604023,26.013868
8415,"Posta Ostratu","DJ 101A, Ilfov",44.610036,26.013363
8368,"Ostratu","DJ 101A, Ilfov",44.614281,26.014997
8429,"Posta Ostratu","DJ 101A, Ilfov",44.61013,26.013382
8430,"Casa Tineretului","DJ 101A, Ilfov",44.604543,26.013772
8565,"Petresti","DN1, Ilfov",44.600356,26.071403
8613,"C.F.R. Balotesti","DN1, Ilfov",44.584431,26.070428
7002,"Geriatrie Otopeni","Calea Bucurestilor, Ilfov",44.579688,26.070216
6997,"Filan","Calea Bucurestilor, Ilfov",44.573989,26.069893
6995,"Aeroportul Henri Coanda","Calea Bucurestilor, Ilfov",44.568558,26.069698
7000,"Icsitmua","Calea Bucurestilor, Ilfov",44.559666,26.069274
6999,"Primaria Otopeni","Calea Bucurestilor, Ilfov",44.550708,26.068851
6756,"Amco","Calea Bucurestilor, Ilfov",44.541163,26.068559
7541,"Otopeni","Calea Bucurestilor, Ilfov",44.583987,26.070962
7540,"Otopeni","Calea Bucurestilor, Ilfov",44.58395,26.070854
7749,"Unirii","DN1, Ilfov",44.609819,26.072446
8911,"Statia de Ambulanta","Dn1",44.616805,26.069633
7748,"Crangului","DN1, Ilfov",44.620153,26.069627
7747,"Fermei","DN1, Ilfov",44.623319,26.069465
7746,"Primaria Balotesti","DN1, Ilfov",44.626292,26.069323
7756,"Snagov Plaza","DN1, Ilfov",44.667344,26.076849
7759,"Pescarilor","DN1, Ilfov",44.675214,26.074585
9075,"Tancabesti","DJ 101 B",44.678564,26.074644
9076,"I.S.T.I.S. Tancabesti","DJ 101 B",44.679649,26.066925
9077,"Prof. Popa Angela","DJ 101 B",44.680852,26.058387
7768,"Peris Dj 101B 3","DJ 101 B, Ilfov",44.683234,26.041296
7767,"Peris Dj 101 B2","DJ 101 B, Ilfov",44.682603,26.030377
7766,"Peris Dj 101B 1","DJ 101 B, Ilfov",44.679836,26.029181
7764,"Primaria Peris","DJ 101 B, Ilfov",44.678064,26.027518
7763,"Scolii","DJ 101 B, Ilfov",44.678525,26.019475
7765,"Principala","DJ 101 B, Ilfov",44.679048,26.015384
7762,"Sondei","DJ 101 B, Ilfov",44.678507,26.004275
7761,"Peris","DJ 101 B, Ilfov",44.678077,25.997969
8405,"Sondei","DJ 101 B, Ilfov",44.678473,26.005039
8406,"Principala","DJ 101 B, Ilfov",44.678822,26.016112
8407,"Scolii","DJ 101 B, Ilfov",44.67847,26.019615
8408,"Primaria Peris","DJ 101 B, Ilfov",44.677976,26.027565
8409,"Peris Dj 101B 1","DJ 101 B, Ilfov",44.679792,26.029259
8410,"Peris Dj 101 B2","DJ 101 B, Ilfov",44.682559,26.030444
8401,"Peris Dj 101B 3","DJ 101 B, Ilfov",44.68315,26.04142
9078,"Prof. Popa Angela","DJ 101 B",44.680818,26.058154
9079,"I.S.T.I.S. Tancabesti","DJ 101 B",44.679635,26.066673
8552,"Tancabesti","DN1, Ilfov",44.677976,26.075048
8553,"Pescarilor","DN1, Ilfov",44.674695,26.074413
8555,"Snagov Plaza","DN1, Ilfov",44.666558,26.076549
8605,"Primaria Balotesti","DN1, Ilfov",44.626582,26.069128
8562,"Fermei","DN1, Ilfov",44.622842,26.069326
8563,"Crangului","DN1, Ilfov",44.620048,26.069466
8912,"Statia de Ambulanta","DN1",44.615591,26.069489
8469,"Tancabesti","DN1, Ilfov",44.678703,26.075567
9248,"La Batozaru","DN1, Ilfov",44.685577,26.079294
8804,"Manastirii","Str. Manastirea Tiganesti, Ilfov",44.715651,26.098264
8793,"Casa de Cultura","Drumul Piscului, Ilfov",44.725836,26.090378
8796,"Mos Stanciu","Drumul Piscului, Ilfov",44.730177,26.093704
8794,"Campului","DC 182 (Str. Campului), Ilfov",44.736937,26.080851
8795,"Hanului","DC 182 (Str. Hanului), Ilfov",44.7356,26.072933
8807,"Olarilor","Str. Olarilor, Ilfov",44.741752,26.064994
8809,"Piscu","Str. Ialomitei, Ilfov",44.743592,26.071241
8808,"Olarilor","Str. Olarilor, Ilfov",44.741767,26.064608
8798,"Hanului","DC 182 (Str. Hanului), Ilfov",44.735519,26.073242
8799,"Campului","DC 182 (Str. Campului), Ilfov",44.73695,26.081197
8800,"Mos Stanciu","Drumul Piscului, Ilfov",44.729917,26.093271
8801,"Casa de Cultura","Drumul Piscului, Ilfov",44.725901,26.090389
8802,"Primaria Ciolpani","DC 182 (Str. Scolii), Ilfov",44.726118,26.101574
8558,"Calea Bucuresti","DN1, Ilfov",44.72188,26.105207
8559,"Manastirii","DN1, Ilfov",44.714069,26.098977
8560,"Cartier Tineret","DN1, Ilfov",44.711644,26.097116
9249,"La Batozaru","DN1, Ilfov",44.685277,26.078981
8514,"Manastirii","DN1, Ilfov",44.715098,26.100077
8518,"Palat Snagov","DN1, Ilfov",44.726912,26.109374
8519,"Fermei","DJ 101C, Ilfov",44.739067,26.115017
8520,"Tiganesti","DJ 101C, Ilfov",44.743058,26.128621
8521,"Parcului","DJ 110 H, Ilfov",44.743685,26.140296
8522,"Drumul Coadelor","DJ 110 H, Ilfov",44.743227,26.150181
8523,"Pescari","Str. Antim Irvireanu, Ilfov",44.735372,26.157263
8524,"Manastirea Vlad Tepes","Str. Antim Irvireanu, Ilfov",44.736577,26.163231
8525,"Baza Sportiva","Str. Antim Irvireanu, Ilfov",44.737359,26.169838
8487,"Antim Ivireanul","Str. Antim Irvireanu, Ilfov",44.73891,26.177667
8515,"Biserica Sf Nicolae","Str. Antim Irvireanu, Ilfov",44.744285,26.178433
8516,"Dispensar","DJ 101C, Ilfov",44.747817,26.186625
8517,"Gradinarului","DJ 101C, Ilfov",44.750592,26.192134
8530,"Lunca Ialomitei","DJ 101C, Ilfov",44.750457,26.194297
8531,"Garii","DJ 101C, Ilfov",44.736537,26.210606
8532,"Ungureni","DJ 101C, Ilfov",44.734949,26.213466
